customer_id,year,month,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,end_date
524637,2017,9,2645.1,2,3455.1,3,2017/09/30
455911,2019,2,100.0,0,782.5,1,2019/02/28
340800,2018,1,3101.5,1,3101.5,1,2018/01/31
503094,2019,4,100.0,0,599.23,1,2019/04/30
526178,2018,4,100.0,0,1912.66,2,2018/04/30
427006,2018,4,100.0,0,2173.0,1,2018/04/30
233631,2018,2,8994.69,2,14101.6,3,2018/02/28
453357,2018,4,1997.5,1,1997.5,1,2018/04/30
432465,2018,6,2117.5,1,2117.5,1,2018/06/30
206731,2018,10,100.0,0,9997.69,1,2018/10/31
292850,2019,6,100.0,0,1255.0,1,2019/06/30
226664,2019,3,100.0,0,850.0,1,2019/03/31
221277,2019,3,100.0,0,3299.5,1,2019/03/31
371247,2019,7,100.0,0,2614.0,1,2019/07/31
304472,2018,8,100.0,0,13390.69,2,2018/08/31
310473,2017,9,700.0,1,700.0,1,2017/09/30
409003,2019,4,535.0,1,535.0,1,2019/04/30
217141,2019,2,100.0,0,1454.5,2,2019/02/28
175287,2017,10,2296.95,3,2296.95,3,2017/10/31
452559,2019,1,100.0,0,775.0,1,2019/01/31
509317,2017,7,5186.26,1,5186.26,1,2017/07/31
315105,2017,12,100.0,0,9652.03,2,2017/12/31
485478,2017,9,100.0,0,302.5,1,2017/09/30
181071,2017,7,100.0,0,7286.47,1,2017/07/31
516752,2017,9,100.0,0,1585.12,1,2017/09/30
421625,2017,9,100.0,0,5275.36,1,2017/09/30
439098,2017,2,100.0,0,2197.0,1,2017/02/28
226803,2017,3,100.0,0,22584.93,3,2017/03/31
184769,2017,1,100.0,0,640.0,1,2017/01/31
202310,2017,1,100.0,0,2254.0,1,2017/01/31
267590,2017,11,100.0,0,1037.5,1,2017/11/30
276717,2018,5,100.0,0,5603.5,1,2018/05/31
440714,2017,11,445.0,1,445.0,1,2017/11/30
462725,2017,5,100.0,0,751.9,1,2017/05/31
522115,2017,2,100.0,0,2401.0,1,2017/02/28
262381,2019,11,30708.49,4,78618.27,9,2019/11/30
324247,2019,11,24672.7,7,49089.0,21,2019/11/30
340910,2019,12,53147.2,13,119005.53,33,2019/12/31
233987,2019,12,445.72,1,16816.03,18,2019/12/31
511830,2019,12,19348.41,2,44490.25,8,2019/12/31
179250,2019,12,24508.07,8,36677.38,13,2019/12/31
515230,2019,12,100.0,0,20246.65,5,2019/12/31
381805,2019,12,16612.21,1,20212.21,3,2019/12/31
252424,2019,12,13598.13,5,31859.75,12,2019/12/31
515608,2019,12,2756.67,1,5806.45,2,2019/12/31
401574,2019,12,2030.59,1,6766.96,4,2019/12/31
207980,2019,9,16042.86,3,16265.61,4,2019/09/30
381397,2019,9,18758.45,6,54519.01,19,2019/09/30
203799,2019,8,4798.09,2,24512.49,17,2019/08/31
279204,2019,11,1274.08,3,1686.58,4,2019/11/30
439643,2019,9,5357.11,5,5357.11,5,2019/09/30
455389,2019,3,6241.67,3,6241.67,3,2019/03/31
221107,2019,3,2420.58,2,7766.97,5,2019/03/31
508988,2019,3,475.0,1,7179.1,3,2019/03/31
190095,2018,11,11320.78,1,11320.78,1,2018/11/30
171475,2019,2,24986.8,10,69149.05,27,2019/02/28
257552,2019,3,15999.45,3,36530.2,8,2019/03/31
460107,2019,4,4213.92,3,26629.42,13,2019/04/30
251086,2018,12,74136.99,7,94058.37,14,2018/12/31
285065,2018,12,2537.5,2,23545.29,6,2018/12/31
482448,2019,10,19080.64,8,23650.09,11,2019/10/31
485955,2019,10,35529.48,4,62816.01,13,2019/10/31
309591,2019,10,100.0,0,4269.45,3,2019/10/31
223071,2019,10,7934.65,4,41302.09,26,2019/10/31
187106,2018,12,4160.8,2,10913.07,7,2018/12/31
461289,2019,10,2513.41,1,33745.27,7,2019/10/31
436465,2019,11,1641.7,1,20029.51,8,2019/11/30
200307,2019,1,1869.94,2,18041.73,9,2019/01/31
402244,2019,11,3170.02,1,3630.52,2,2019/11/30
296718,2018,4,4078.36,4,22550.28,11,2018/04/30
198106,2018,4,34957.87,10,56345.8,27,2018/04/30
297847,2018,4,4871.47,3,6833.53,4,2018/04/30
349405,2019,7,7373.92,3,20910.72,10,2019/07/31
498820,2018,10,11935.9,1,20866.69,2,2018/10/31
443756,2018,10,6997.29,4,23098.23,12,2018/10/31
221322,2018,5,2871.55,3,8939.55,11,2018/05/31
190637,2018,5,32780.94,5,34172.88,6,2018/05/31
184441,2019,7,12330.54,4,41820.63,24,2019/07/31
289893,2019,12,100.0,0,10172.05,11,2019/12/31
354239,2019,12,100.0,0,37647.88,4,2019/12/31
506108,2019,6,10734.4,2,42425.26,8,2019/06/30
171475,2019,6,27325.84,10,64475.91,30,2019/06/30
473202,2019,6,12398.2,7,28511.8,19,2019/06/30
278464,2019,7,26871.28,2,27656.98,3,2019/07/31
233402,2019,5,4742.52,1,24787.63,11,2019/05/31
191347,2019,5,2496.94,2,11682.01,8,2019/05/31
351063,2019,8,392.5,1,3564.13,4,2019/08/31
212504,2019,8,100.0,0,4247.5,3,2019/08/31
261223,2019,4,1215.52,2,19728.46,12,2019/04/30
396138,2019,4,4043.8,5,17196.07,11,2019/04/30
388440,2019,4,6356.82,5,22089.51,10,2019/04/30
307669,2018,5,3461.89,4,20322.88,14,2018/05/31
247526,2018,5,1858.0,1,7520.5,5,2018/05/31
450720,2018,10,2980.0,2,6520.0,6,2018/10/31
285929,2018,10,11661.13,3,19526.11,8,2018/10/31
439873,2018,12,100.0,0,393.4,1,2018/12/31
466527,2018,12,4722.54,2,8529.78,7,2018/12/31
293270,2018,12,11053.84,4,30592.03,14,2018/12/31
235336,2017,9,12868.99,3,40537.78,7,2017/09/30
357692,2017,9,4014.43,8,7021.18,17,2017/09/30
262051,2017,9,12061.21,9,35757.12,28,2017/09/30
475391,2017,9,262.0,1,10690.77,3,2017/09/30
230980,2019,2,11721.07,2,14409.88,7,2019/02/28
239473,2018,11,4507.0,2,11742.45,8,2018/11/30
330836,2017,7,3080.5,1,4300.75,3,2017/07/31
293255,2018,10,6131.41,1,28314.7,5,2018/10/31
285929,2018,8,21785.26,4,29197.06,12,2018/08/31
324219,2018,8,100.0,0,7791.43,4,2018/08/31
389237,2019,4,100.0,0,4097.95,3,2019/04/30
330933,2019,4,5166.45,3,8351.5,7,2019/04/30
448704,2017,5,533.5,1,3344.19,4,2017/05/31
287057,2017,5,2548.96,3,11267.95,14,2017/05/31
269135,2017,9,1510.0,2,14698.92,4,2017/09/30
475322,2017,9,5847.61,5,11096.34,10,2017/09/30
276717,2017,9,1177.0,1,3365.5,3,2017/09/30
492159,2017,8,4532.5,1,11481.25,5,2017/08/31
449398,2017,8,4974.27,1,4974.27,1,2017/08/31
337236,2018,9,6781.0,3,17381.2,9,2018/09/30
191347,2018,1,1533.43,2,10421.13,12,2018/01/31
371893,2018,4,566.53,1,3523.87,4,2018/04/30
480489,2018,6,5672.71,2,13893.76,6,2018/06/30
307922,2018,6,100.0,0,17235.13,10,2018/06/30
275449,2018,3,100.0,0,22903.51,4,2018/03/31
206900,2018,4,100.0,0,15797.5,4,2018/04/30
362162,2017,6,1331.44,1,3779.86,3,2017/06/30
319370,2017,4,3578.42,1,3638.42,2,2017/04/30
304186,2018,7,5119.72,2,42729.94,9,2018/07/31
371380,2018,7,1840.0,3,5560.0,9,2018/07/31
205014,2018,8,6819.61,3,27858.61,14,2018/08/31
308652,2018,8,1004.44,4,9427.29,15,2018/08/31
296555,2018,8,4774.43,3,14690.04,10,2018/08/31
290846,2018,3,922.06,2,5854.66,8,2018/03/31
364581,2018,3,100.0,0,721.84,1,2018/03/31
357203,2017,3,7394.49,2,8951.49,3,2017/03/31
210027,2017,3,1422.19,3,5198.91,8,2017/03/31
432497,2017,5,3951.42,1,6991.8,3,2017/05/31
236420,2017,5,4124.86,5,19922.45,12,2017/05/31
475007,2017,5,789.63,1,9120.7,4,2017/05/31
262883,2017,5,1681.84,2,3766.52,6,2017/05/31
352840,2018,2,9611.35,3,11487.85,9,2018/02/28
248083,2017,12,20170.24,2,49349.05,8,2017/12/31
203467,2017,12,4644.82,2,23822.92,7,2017/12/31
287984,2017,12,10985.37,3,30079.54,9,2017/12/31
186488,2017,12,3066.13,2,12480.45,7,2017/12/31
512316,2017,4,4409.5,2,13410.13,7,2017/04/30
263409,2017,1,4173.73,1,108828.55,6,2017/01/31
254804,2017,9,2992.5,4,10169.46,12,2017/09/30
204095,2017,7,1749.57,2,17651.77,8,2017/07/31
193069,2017,8,102536.47,9,148889.54,12,2017/08/31
232336,2017,7,7975.87,4,62562.91,15,2017/07/31
484341,2017,7,100.0,0,5217.25,1,2017/07/31
220998,2018,1,100.0,0,3479.76,4,2018/01/31
340910,2018,1,10385.5,8,18972.94,15,2018/01/31
315170,2018,1,100.0,0,1322.5,1,2018/01/31
176731,2018,1,15168.69,4,44639.95,11,2018/01/31
181822,2017,2,10305.41,3,36007.02,10,2017/02/28
454913,2017,2,4415.5,1,4415.5,1,2017/02/28
210311,2017,2,1542.32,3,4480.09,10,2017/02/28
303447,2017,3,1128.25,2,2320.54,4,2017/03/31
181822,2017,3,14597.5,3,27850.48,7,2017/03/31
392307,2017,6,100.0,0,13753.97,4,2017/06/30
222449,2019,12,3868.0,2,10977.28,7,2019/12/31
278464,2019,4,1589.29,1,25378.72,5,2019/04/30
230330,2019,4,100.0,0,37755.34,3,2019/04/30
401996,2018,12,2246.98,2,3519.09,3,2018/12/31
247361,2018,12,20446.54,3,32423.44,4,2018/12/31
237742,2018,12,100.0,0,11655.7,5,2018/12/31
250957,2018,4,100.0,0,2440.81,1,2018/04/30
412207,2018,4,1735.0,1,6380.53,3,2018/04/30
187937,2019,11,100.0,0,19588.0,6,2019/11/30
317706,2019,11,100.0,0,3098.95,6,2019/11/30
225535,2019,5,370.0,1,1682.5,5,2019/05/31
309635,2019,5,4055.89,4,15400.27,8,2019/05/31
237097,2019,7,3542.05,3,13524.74,11,2019/07/31
450720,2019,7,3580.0,2,4015.0,3,2019/07/31
352278,2019,6,14589.94,4,23365.27,8,2019/06/30
194411,2019,6,1000.0,1,1000.0,1,2019/06/30
501519,2019,6,505.0,1,2087.8,3,2019/06/30
489196,2019,11,2995.0,2,6723.34,3,2019/11/30
208019,2019,10,21404.68,3,39653.37,7,2019/10/31
327662,2019,8,8530.86,2,8530.86,2,2019/08/31
244073,2019,6,1561.27,2,1561.27,2,2019/06/30
299939,2018,12,1061.71,1,1061.71,1,2018/12/31
334529,2019,1,2303.5,2,3720.4,6,2019/01/31
442279,2019,2,3869.56,4,5512.06,8,2019/02/28
415274,2018,10,1828.0,1,1828.0,1,2018/10/31
317800,2018,10,772.0,3,772.0,3,2018/10/31
305324,2018,10,3102.87,4,3723.09,5,2018/10/31
381326,2018,10,4420.0,4,6919.0,9,2018/10/31
191957,2019,3,1435.0,1,8896.0,3,2019/03/31
214781,2019,3,280.0,1,983.5,2,2019/03/31
216911,2018,12,11698.87,2,43062.97,8,2018/12/31
514427,2017,12,2035.0,1,2035.0,1,2017/12/31
251328,2019,6,15930.82,2,42586.69,5,2019/06/30
384645,2018,10,1917.7,1,1917.7,1,2018/10/31
383745,2019,11,100.0,0,5702.5,1,2019/11/30
464068,2019,4,1497.67,1,3206.47,4,2019/04/30
251731,2018,7,13373.08,4,13373.08,4,2018/07/31
230330,2018,12,1255.0,1,5279.5,3,2018/12/31
395371,2018,12,647.5,1,647.5,1,2018/12/31
228245,2018,6,36702.13,5,51242.94,13,2018/06/30
366397,2018,9,688.27,1,1517.77,2,2018/09/30
437488,2018,9,10927.0,4,11144.5,5,2018/09/30
215893,2018,8,7794.64,8,39944.55,18,2018/08/31
379972,2018,8,47483.74,5,57308.6,10,2018/08/31
251980,2018,8,1169.74,1,1169.74,1,2018/08/31
396927,2018,8,19893.15,4,24271.59,6,2018/08/31
254480,2018,6,5795.16,4,9899.1,8,2018/06/30
169212,2018,8,6858.84,3,13757.62,7,2018/08/31
454252,2018,8,4466.47,2,12009.64,3,2018/08/31
210311,2019,4,100.0,0,15085.6,4,2019/04/30
298612,2019,3,2950.6,3,5743.43,9,2019/03/31
455292,2018,7,1808.02,1,1808.02,1,2018/07/31
227902,2018,8,100.0,0,20228.67,4,2018/08/31
426911,2018,8,100.0,0,1300.0,1,2018/08/31
491172,2019,2,100.0,0,16130.55,3,2019/02/28
435256,2019,3,100.0,0,9896.99,4,2019/03/31
268409,2019,1,100.0,0,12811.0,4,2019/01/31
231134,2019,5,1311.43,2,15974.1,7,2019/05/31
405464,2019,5,3249.02,1,6910.53,2,2019/05/31
315105,2019,1,3159.61,1,20499.94,4,2019/01/31
309992,2019,5,11571.81,2,25932.77,4,2019/05/31
413338,2019,5,4349.62,1,29467.93,10,2019/05/31
509753,2019,5,100.0,0,1450.0,1,2019/05/31
334738,2018,7,8007.99,1,8007.99,1,2018/07/31
345057,2018,1,6813.84,2,11345.34,4,2018/01/31
278494,2018,1,1975.0,1,1975.0,1,2018/01/31
388915,2017,9,6235.0,2,7469.7,4,2017/09/30
478390,2017,9,400.0,1,400.0,1,2017/09/30
512316,2017,9,700.0,1,1697.5,3,2017/09/30
308630,2017,10,1165.0,1,7462.0,3,2017/10/31
303273,2018,11,100.0,0,1405.0,1,2018/11/30
486010,2017,12,1019.77,1,6247.59,3,2017/12/31
235706,2017,11,5128.96,3,5128.96,3,2017/11/30
357692,2017,11,698.5,3,2732.5,10,2017/11/30
404306,2017,11,5788.38,2,9467.74,5,2017/11/30
486450,2017,7,1492.0,3,6113.1,5,2017/07/31
346816,2017,7,2496.25,4,25753.74,8,2017/07/31
234747,2017,10,7955.5,2,12885.13,6,2017/10/31
254815,2018,6,8526.88,2,33026.74,8,2018/06/30
352840,2018,5,1877.5,4,9607.0,8,2018/05/31
482448,2018,5,7988.38,7,13671.22,10,2018/05/31
505829,2017,3,5745.14,1,12955.42,2,2017/03/31
443870,2017,3,3607.0,1,3607.0,1,2017/03/31
260572,2017,3,2757.6,2,13244.4,7,2017/03/31
493457,2017,3,4424.32,3,16155.03,5,2017/03/31
223272,2017,4,1987.0,3,2362.0,4,2017/04/30
319849,2017,4,776.5,1,776.5,1,2017/04/30
281447,2018,8,6631.09,1,8122.39,4,2018/08/31
263545,2018,6,100.0,0,13174.95,4,2018/06/30
225207,2017,9,15084.64,6,16734.64,7,2017/09/30
204018,2018,6,100.0,0,4507.43,1,2018/06/30
483066,2017,4,4140.22,3,4140.22,3,2017/04/30
446285,2017,7,8238.46,3,15522.93,5,2017/07/31
249473,2017,7,17176.92,6,33255.42,10,2017/07/31
206731,2017,3,12757.65,1,20424.15,6,2017/03/31
326874,2017,3,4438.0,1,6992.5,2,2017/03/31
469466,2019,6,100.0,0,895.0,3,2019/06/30
293328,2019,5,6475.0,1,13874.86,3,2019/05/31
397645,2019,2,100.0,0,692.5,1,2019/02/28
353361,2019,1,100.0,0,1798.0,2,2019/01/31
311990,2017,7,3047.5,1,16280.5,3,2017/07/31
493520,2017,7,284.17,1,2639.68,3,2017/07/31
400792,2018,9,3684.52,1,8299.6,3,2018/09/30
344788,2019,9,100.0,0,2246.44,2,2019/09/30
170853,2017,7,10739.4,1,39561.82,5,2017/07/31
353921,2017,12,100.0,0,2297.26,3,2017/12/31
527074,2018,1,100.0,0,1375.0,1,2018/01/31
216589,2017,12,100.0,0,2991.37,2,2017/12/31
390001,2018,1,5288.07,1,14190.88,4,2018/01/31
259163,2018,5,992.5,1,3178.0,4,2018/05/31
203051,2017,1,4386.79,2,10620.69,7,2017/01/31
352569,2018,4,8897.8,2,8897.8,2,2018/04/30
214501,2018,2,100.0,0,17663.32,3,2018/02/28
353361,2017,8,11142.18,5,13310.26,8,2017/08/31
214154,2017,9,100.0,0,427.0,1,2017/09/30
391578,2017,7,1949.71,2,7481.38,8,2017/07/31
256893,2017,2,100.0,0,946.96,2,2017/02/28
370775,2017,6,15022.03,2,37310.16,8,2017/06/30
422180,2017,2,11711.49,1,44804.74,8,2017/02/28
474726,2017,7,100.0,0,2629.75,2,2017/07/31
203058,2017,5,2294.29,1,3886.59,3,2017/05/31
188673,2017,6,100.0,0,1310.49,3,2017/06/30
439634,2017,4,100.0,0,2796.07,2,2017/04/30
321018,2019,11,6223.06,1,6223.06,1,2019/11/30
329631,2019,5,20174.41,3,21426.91,4,2019/05/31
278301,2019,5,1645.0,1,2999.5,2,2019/05/31
279842,2019,10,11423.2,1,11423.2,1,2019/10/31
358824,2019,5,18298.0,1,18298.0,1,2019/05/31
221107,2018,4,1527.01,1,1527.01,1,2018/04/30
306819,2019,1,632.5,1,1688.5,3,2019/01/31
334841,2019,1,3268.0,3,4375.75,5,2019/01/31
419518,2018,9,4706.5,4,4706.5,4,2018/09/30
400755,2018,9,2462.5,1,2942.5,3,2018/09/30
320722,2019,8,100.0,0,1700.5,2,2019/08/31
270958,2018,9,2058.76,3,5828.38,5,2018/09/30
199867,2018,9,3058.36,1,3058.36,1,2018/09/30
196663,2019,3,100.0,0,854.38,1,2019/03/31
448402,2019,3,100.0,0,2114.5,1,2019/03/31
334738,2019,2,100.0,0,6041.77,2,2019/02/28
171276,2019,2,40391.31,3,53819.63,4,2019/02/28
330349,2019,6,4794.09,1,4959.09,2,2019/06/30
475132,2019,1,100.0,0,355.0,1,2019/01/31
178541,2019,5,100.0,0,2866.56,1,2019/05/31
500200,2018,5,100.0,0,5766.82,3,2018/05/31
435387,2017,4,2769.65,1,5230.02,2,2017/04/30
224150,2018,11,100.0,0,8806.0,3,2018/11/30
473766,2018,8,100.0,0,4474.9,2,2018/08/31
520386,2018,6,100.0,0,9707.5,1,2018/06/30
483502,2017,6,3268.0,2,12727.69,5,2017/06/30
238508,2017,9,8255.23,1,8417.23,2,2017/09/30
356463,2019,4,2365.0,2,3115.0,3,2019/04/30
384446,2017,1,16367.44,2,18443.07,4,2017/01/31
261819,2017,3,100.0,0,809.62,1,2017/03/31
410106,2017,3,994.6,1,5491.8,5,2017/03/31
352138,2017,2,100.0,0,340.0,1,2017/02/28
450292,2017,3,100.0,0,2027.5,2,2017/03/31
225204,2017,3,100.0,0,6208.42,7,2017/03/31
186411,2017,1,1781.5,2,3910.0,4,2017/01/31
291219,2017,1,100.0,0,14506.07,3,2017/01/31
478499,2017,1,100.0,0,7095.57,3,2017/01/31
190070,2017,3,100.0,0,1047.1,1,2017/03/31
322139,2019,10,8816.98,1,11186.08,2,2019/10/31
488734,2019,3,1802.5,2,2920.0,3,2019/03/31
463105,2019,10,100.0,0,497.5,1,2019/10/31
361236,2019,11,100.0,0,1420.0,1,2019/11/30
334529,2019,9,100.0,0,2707.6,2,2019/09/30
339663,2019,2,100.0,0,8437.54,5,2019/02/28
372431,2019,3,100.0,0,250.0,1,2019/03/31
219830,2017,6,1361.47,1,10063.27,6,2017/06/30
456029,2018,9,100.0,0,1540.36,2,2018/09/30
238508,2018,10,100.0,0,1389.13,1,2018/10/31
378924,2018,11,100.0,0,4555.69,2,2018/11/30
348880,2018,7,100.0,0,12056.65,1,2018/07/31
372607,2018,5,100.0,0,632.5,2,2018/05/31
182952,2017,6,100.0,0,8740.22,1,2017/06/30
391578,2017,5,922.51,1,2643.63,3,2017/05/31
303410,2017,9,100.0,0,505.0,1,2017/09/30
409033,2017,1,100.0,0,14409.63,2,2017/01/31
417190,2019,6,100.0,0,917.65,1,2019/06/30
236420,2018,3,3249.52,1,4428.52,2,2018/03/31
509056,2018,2,9254.46,1,9254.46,1,2018/02/28
400837,2017,11,100.0,0,681.25,1,2017/11/30
390001,2018,5,100.0,0,6126.73,2,2018/05/31
263617,2017,6,10735.75,1,10735.75,1,2017/06/30
406077,2017,2,23195.95,3,26595.49,4,2017/02/28
274551,2017,6,100.0,0,812.5,1,2017/06/30
204870,2017,9,100.0,0,6385.72,1,2017/09/30
468431,2019,3,15904.42,3,17183.77,4,2019/03/31
322933,2019,8,100.0,0,1192.0,1,2019/08/31
476091,2019,7,100.0,0,628.36,1,2019/07/31
269553,2018,11,100.0,0,1472.5,1,2018/11/30
297457,2017,4,5662.15,1,5662.15,1,2017/04/30
384762,2019,4,100.0,0,4331.5,2,2019/04/30
522227,2017,10,100.0,0,1112.5,1,2017/10/31
395582,2017,7,100.0,0,415.0,1,2017/07/31
475391,2017,1,670.0,1,670.0,1,2017/01/31
357692,2019,12,9789.55,13,24653.64,43,2019/12/31
395200,2019,5,3857.98,2,13523.59,6,2019/05/31
202438,2019,5,35895.51,7,86364.79,22,2019/05/31
372431,2019,5,4942.83,1,9312.51,2,2019/05/31
321018,2019,3,12752.31,2,12752.31,2,2019/03/31
492312,2019,2,7379.5,3,11569.03,6,2019/02/28
298993,2019,2,14998.86,5,21130.59,11,2019/02/28
305456,2019,9,7145.72,2,7685.72,4,2019/09/30
367239,2019,9,3893.86,1,3893.86,1,2019/09/30
491248,2018,12,1789.21,1,1789.21,1,2018/12/31
211651,2018,12,12588.52,4,12588.52,4,2018/12/31
475322,2018,12,13020.7,2,25216.84,7,2018/12/31
318443,2019,7,1208.65,1,10822.77,6,2019/07/31
331905,2019,3,7593.1,3,31420.61,14,2019/03/31
378479,2019,3,6477.9,2,10429.11,3,2019/03/31
286735,2018,9,7009.16,4,7009.16,4,2018/09/30
522115,2018,9,655.0,1,655.0,1,2018/09/30
173985,2018,9,196.0,1,196.0,1,2018/09/30
519550,2019,5,767.5,1,2491.0,4,2019/05/31
182891,2019,11,3066.43,2,7052.2,6,2019/11/30
227670,2019,11,100.0,0,18147.25,9,2019/11/30
269135,2019,11,6136.06,8,10719.66,14,2019/11/30
200079,2019,12,100.0,0,6555.91,12,2019/12/31
196839,2019,12,5132.29,2,39791.14,10,2019/12/31
364574,2019,11,2821.48,3,32546.32,12,2019/11/30
177486,2019,4,100.0,0,42447.07,6,2019/04/30
512176,2019,12,100.0,0,890.5,1,2019/12/31
208027,2019,9,14229.74,3,28722.67,8,2019/09/30
273908,2019,9,100.0,0,20928.52,11,2019/09/30
439671,2019,9,8724.22,3,21591.34,10,2019/09/30
313409,2018,8,10689.63,3,27954.36,8,2018/08/31
502142,2019,10,100.0,0,1649.26,2,2019/10/31
301650,2019,10,53965.77,6,82386.15,22,2019/10/31
478377,2019,10,5278.45,3,11768.59,11,2019/10/31
509934,2019,11,3994.51,2,7308.79,5,2019/11/30
414977,2019,11,12114.19,2,26812.81,6,2019/11/30
368911,2019,11,11607.91,5,14464.6,6,2019/11/30
200079,2019,7,559.99,1,4308.52,7,2019/07/31
391578,2019,9,1679.86,3,15937.24,7,2019/09/30
440714,2019,9,23370.63,5,24352.38,6,2019/09/30
281459,2019,9,100.0,0,2521.0,1,2019/09/30
375906,2018,7,1273.0,1,8773.0,2,2018/07/31
180344,2019,8,12689.94,2,14947.44,3,2019/08/31
389683,2018,7,47624.89,12,171525.58,34,2018/07/31
509835,2018,7,5311.09,2,17699.45,7,2018/07/31
169363,2018,7,13435.87,12,28250.2,29,2018/07/31
290361,2019,4,7104.28,7,18103.18,15,2019/04/30
410725,2019,8,12700.6,1,26874.84,6,2019/08/31
478188,2019,8,18008.91,6,38331.48,12,2019/08/31
303355,2019,6,100.0,0,6252.12,9,2019/06/30
212504,2019,6,100.0,0,2701.0,1,2019/06/30
237097,2019,6,497.5,1,4901.5,4,2019/06/30
449589,2018,3,2226.4,1,7633.18,4,2018/03/31
382819,2019,3,1975.0,2,7900.0,6,2019/03/31
268710,2019,3,6332.11,4,12892.36,8,2019/03/31
373968,2019,6,4082.26,1,19539.84,8,2019/06/30
436429,2019,9,100.0,0,280.0,1,2019/09/30
303447,2019,9,382.0,2,23026.33,9,2019/09/30
440525,2019,9,4018.75,2,12482.71,6,2019/09/30
516444,2018,4,3488.08,2,4339.33,4,2018/04/30
269135,2018,4,2924.53,4,25006.14,19,2018/04/30
225929,2018,6,820.0,2,3606.94,8,2018/06/30
288325,2019,9,11450.98,3,42337.33,11,2019/09/30
309499,2019,6,57530.19,7,66611.4,11,2019/06/30
216589,2019,8,100.0,0,44965.14,7,2019/08/31
171793,2018,6,13390.18,3,34152.69,9,2018/06/30
426704,2019,6,5926.39,2,11918.83,7,2019/06/30
184431,2019,10,6377.04,2,18625.53,3,2019/10/31
169808,2018,11,3243.27,3,8892.1,11,2018/11/30
210027,2019,1,361.45,1,7835.97,5,2019/01/31
331614,2019,2,100.0,0,3883.69,1,2019/02/28
210516,2018,10,1060.0,1,4567.0,4,2018/10/31
261223,2018,10,1502.2,1,13135.48,11,2018/10/31
318443,2018,10,535.54,1,5545.45,5,2018/10/31
357023,2018,12,5207.32,2,12869.44,5,2018/12/31
184769,2017,5,8766.06,3,28329.96,7,2017/05/31
306130,2017,5,5365.42,4,9067.3,8,2017/05/31
236226,2017,5,11946.57,4,59024.35,14,2017/05/31
303355,2018,9,386.16,1,3230.55,6,2018/09/30
313047,2018,9,100.0,0,2080.0,2,2018/09/30
368015,2018,11,100.0,0,3553.0,2,2018/11/30
303943,2018,10,100.0,0,3020.65,2,2018/10/31
321720,2018,10,100.0,0,13938.67,2,2018/10/31
314159,2017,4,1435.75,1,1435.75,1,2017/04/30
233648,2018,5,7967.44,6,24362.86,21,2018/05/31
376608,2018,5,10875.61,2,16565.32,5,2018/05/31
182891,2017,5,100.0,0,5792.01,5,2017/05/31
498333,2017,3,3865.5,1,3865.5,1,2017/03/31
484341,2017,5,4535.5,4,5683.0,5,2017/05/31
372607,2017,5,1026.25,2,3175.0,9,2017/05/31
217012,2017,5,5338.89,2,11516.01,5,2017/05/31
462832,2018,6,4504.84,2,30335.05,5,2018/06/30
516974,2018,6,100.0,0,1549.36,2,2018/06/30
511095,2017,8,8408.23,1,8408.23,1,2017/08/31
324841,2018,9,10229.62,6,23378.92,18,2018/09/30
260221,2018,4,4483.0,2,29839.18,8,2018/04/30
271747,2018,2,3393.49,1,4232.67,3,2018/02/28
218494,2019,4,4762.54,1,14144.06,2,2019/04/30
303334,2019,8,20108.82,8,20792.98,9,2019/08/31
343722,2019,8,169.0,1,169.0,1,2019/08/31
495613,2019,8,2571.64,7,5498.14,12,2019/08/31
363733,2019,6,1173.64,1,1173.64,1,2019/06/30
329638,2019,8,10590.76,2,20952.36,5,2019/08/31
312225,2019,8,1787.5,1,4075.0,3,2019/08/31
195979,2019,8,12578.57,1,12578.57,1,2019/08/31
423414,2019,6,2825.5,1,4228.21,3,2019/06/30
214358,2018,1,7487.89,6,100181.2,18,2018/01/31
304454,2018,1,17854.14,4,38322.49,14,2018/01/31
257552,2018,1,5697.91,1,27025.15,5,2018/01/31
507346,2018,1,250.0,1,1240.0,4,2018/01/31
207162,2018,4,5911.6,3,33573.0,8,2018/04/30
503094,2018,7,1465.0,1,24049.6,6,2018/07/31
337247,2018,8,22508.89,4,25714.96,8,2018/08/31
386407,2018,3,15298.2,7,41746.26,23,2018/03/31
203485,2018,11,24432.64,6,51442.0,15,2018/11/30
379373,2018,11,1285.0,2,2666.47,3,2018/11/30
355375,2018,11,100.0,0,7245.31,3,2018/11/30
443680,2017,12,100.0,0,313.75,2,2017/12/31
257593,2017,12,100.0,0,670.0,2,2017/12/31
474126,2018,1,100.0,0,15380.5,1,2018/01/31
203027,2018,1,100.0,0,14278.02,5,2018/01/31
456029,2018,1,100.0,0,788.5,1,2018/01/31
184441,2017,11,6131.97,3,17702.07,9,2017/11/30
285892,2017,11,2554.0,3,9287.17,9,2017/11/30
210513,2018,8,4004.5,1,38285.8,7,2018/08/31
300875,2019,11,20700.4,5,28720.32,7,2019/11/30
395468,2019,6,9901.0,2,11776.0,3,2019/06/30
221107,2019,6,1610.7,4,2511.15,5,2019/06/30
363931,2017,12,13031.83,2,16645.6,3,2017/12/31
369818,2017,12,82570.93,4,91595.29,7,2017/12/31
214790,2019,12,9382.81,2,34033.74,6,2019/12/31
